HUMAN DATE TIME,NODE TIME(SET),NODE TIME(SET),PITCH,LAT,LON,STRUCTURE HEIGHT,MODULE LENGTH,TIMEZONE,DEGREE DELTA,PWM DUTYCYCLE(%),VOLTAGE LIMIT,CURRENT LIMIT,NIGHT STOWINGANGLE,NUMBER OF ROWS,WIND,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED
Thu Sep 7 01:27:48 2017,22960,21308,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,21308,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,21308,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,21308,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,21308,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,21308,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:31:48 2017,22960,21548,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,21548,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,21548,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,21548,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,21548,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,21548,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:31:48 2017,22960,21548,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,21548,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,21548,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,21548,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,21548,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,21548,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:35:49 2017,22960,21789,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,21789,17800,40,168,2700,17760,22959,62922,0,0,0,146,199,22960,21789,17800,40,207,2700,17760,22959,62919,0,0,0,187,228,22960,21789,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,21789,17800,50,114,2700,17750,22959,62935,0,0,0,87,158,22960,21789,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:35:49 2017,22960,21789,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,21789,17800,40,168,2700,17760,22959,62922,0,0,0,146,199,22960,21789,17800,40,207,2700,17760,22959,62919,0,0,0,187,228,22960,21789,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,21789,17800,50,114,2700,17750,22959,62935,0,0,0,87,158,22960,21789,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:39:50 2017,22960,22030,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22030,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,22030,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,22030,17800,20,134,2700,17780,22959,62934,0,0,0,5,169,22960,22030,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,22030,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:39:50 2017,22960,22030,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22030,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,22030,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,22030,17800,20,134,2700,17780,22959,62934,0,0,0,5,169,22960,22030,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,22030,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:43:51 2017,22960,22271,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22271,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,22271,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,22271,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,22271,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,22271,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:43:51 2017,22960,22271,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22271,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,22271,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,22271,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,22271,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,22271,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:47:52 2017,22960,22512,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22512,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,22512,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,22512,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,22512,17800,20,114,2700,17780,22959,62935,0,0,0,87,158,22960,22512,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:47:52 2017,22960,22512,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22512,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,22512,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,22512,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,22512,17800,20,114,2700,17780,22959,62935,0,0,0,87,158,22960,22512,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:51:52 2017,22960,22752,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22752,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,22752,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,22752,17800,20,134,2700,17780,22959,62934,0,0,0,5,169,22960,22752,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,22752,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:51:52 2017,22960,22752,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22752,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,22752,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,22752,17800,20,134,2700,17780,22959,62934,0,0,0,5,169,22960,22752,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,22752,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:55:53 2017,22960,22993,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22993,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,22993,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,22993,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,22993,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,22993,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:55:53 2017,22960,22993,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,22993,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,22993,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,22993,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,22993,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,22993,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:59:54 2017,22960,23234,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,23234,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,23234,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,23234,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,23234,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,23234,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 01:59:54 2017,22960,23234,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,23234,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,23234,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,23234,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,23234,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,23234,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:03:55 2017,22960,23475,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,23475,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,23475,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,23475,17800,20,134,2700,17780,22959,62934,0,0,0,5,169,22960,23475,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,23475,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:03:55 2017,22960,23475,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,23475,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,23475,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,23475,17800,20,134,2700,17780,22959,62934,0,0,0,5,169,22960,23475,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,23475,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:07:56 2017,22960,23716,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,23716,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,23716,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,23716,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,23716,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,23716,17800,20,207,2700,17780,22959,62953,0,0,0,181,246,
Thu Sep 7 02:07:56 2017,22960,23716,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,23716,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,23716,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,23716,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,23716,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,23716,17800,20,207,2700,17780,22959,62953,0,0,0,181,246,
Thu Sep 7 02:11:56 2017,22960,23956,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,23956,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,23956,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,23956,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,23956,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,23956,17800,0,207,2700,17800,22959,62953,0,0,0,181,246,
Thu Sep 7 02:11:56 2017,22960,23956,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,23956,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,23956,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,23956,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,23956,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,23956,17800,0,207,2700,17800,22959,62953,0,0,0,181,246,
Thu Sep 7 02:15:57 2017,22960,24197,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,24197,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,24197,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,24197,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,24197,17800,50,114,2700,17750,22959,62935,0,0,0,87,158,22960,24197,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:15:57 2017,22960,24197,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,24197,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,24197,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,24197,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,24197,17800,50,114,2700,17750,22959,62935,0,0,0,87,158,22960,24197,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:19:58 2017,22960,24438,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,24438,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,24438,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,24438,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,24438,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,24438,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:19:58 2017,22960,24438,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,24438,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,24438,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,24438,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,24438,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,24438,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:23:59 2017,22960,24679,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,24679,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,24679,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,24679,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,24679,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,24679,17800,30,207,2700,17830,22959,62953,0,0,0,181,246,
Thu Sep 7 02:23:59 2017,22960,24679,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,24679,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,24679,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,24679,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,24679,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,24679,17800,30,207,2700,17830,22959,62953,0,0,0,181,246,
Thu Sep 7 02:28:00 2017,22960,24920,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,24920,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,24920,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,24920,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,24920,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,24920,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:28:00 2017,22960,24920,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,24920,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,24920,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,24920,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,24920,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,24920,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:32:00 2017,22960,25160,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,25160,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,25160,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,25160,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,25160,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,25160,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:32:00 2017,22960,25160,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,25160,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,25160,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,25160,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,25160,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,25160,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:36:01 2017,22960,25401,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,25401,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,25401,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,25401,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,25401,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,25401,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:36:01 2017,22960,25401,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,25401,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,25401,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,25401,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,25401,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,25401,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:40:02 2017,22960,25642,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,25642,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,25642,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,25642,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,25642,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,25642,17800,0,207,2700,17800,22959,62953,0,0,0,181,246,
Thu Sep 7 02:40:02 2017,22960,25642,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,25642,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,25642,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,25642,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,25642,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,25642,17800,0,207,2700,17800,22959,62953,0,0,0,181,246,
Thu Sep 7 02:44:03 2017,22960,25883,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,25883,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,25883,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,25883,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,25883,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,25883,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:44:03 2017,22960,25883,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,25883,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,25883,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,25883,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,25883,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,25883,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:48:04 2017,22960,26124,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,26124,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,26124,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,26124,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,26124,17800,50,114,2700,17750,22959,62935,0,0,0,87,158,22960,26124,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:48:04 2017,22960,26124,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,26124,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,26124,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,26124,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,26124,17800,50,114,2700,17750,22959,62935,0,0,0,87,158,22960,26124,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:52:05 2017,22960,26365,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,26365,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,26365,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,26365,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,26365,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,26365,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:52:05 2017,22960,26365,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,26365,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,26365,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,26365,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,26365,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,26365,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:56:05 2017,22960,26605,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,26605,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,26605,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,26605,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,26605,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,26605,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 02:56:05 2017,22960,26605,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,26605,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,26605,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,26605,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,26605,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,26605,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 03:00:06 2017,22960,26846,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,26846,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,26846,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,26846,17800,20,134,2700,17780,22959,62934,0,0,0,5,169,22960,26846,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,26846,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 03:00:06 2017,22960,26846,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,26846,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,26846,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,26846,17800,20,134,2700,17780,22959,62934,0,0,0,5,169,22960,26846,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,26846,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 03:04:07 2017,22960,27087,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,27087,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,27087,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,27087,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,27087,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,27087,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 03:04:07 2017,22960,27087,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,27087,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,27087,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,27087,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,27087,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,27087,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 03:08:08 2017,22960,27328,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,27328,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,27328,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,27328,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,27328,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,27328,17800,20,207,2700,17780,22959,62953,0,0,0,181,246,
Thu Sep 7 03:08:08 2017,22960,27328,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,27328,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,27328,17800,20,207,2700,17780,22959,62919,0,0,0,187,228,22960,27328,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,27328,17800,30,114,2700,17770,22959,62935,0,0,0,87,158,22960,27328,17800,20,207,2700,17780,22959,62953,0,0,0,181,246,
Thu Sep 7 03:12:09 2017,22960,27569,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,27569,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,27569,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,27569,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,27569,17800,20,114,2700,17780,22959,62935,0,0,0,87,158,22960,27569,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 03:12:09 2017,22960,27569,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,27569,17800,30,168,2700,17770,22959,62922,0,0,0,146,199,22960,27569,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,27569,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,27569,17800,20,114,2700,17780,22959,62935,0,0,0,87,158,22960,27569,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
Thu Sep 7 03:16:09 2017,22960,27809,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,27809,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,27809,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,27809,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,27809,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,27809,17800,20,207,2700,17780,22959,62953,0,0,0,181,246,
Thu Sep 7 03:16:09 2017,22960,27809,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,27809,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,27809,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,27809,17800,30,134,2700,17770,22959,62934,0,0,0,5,169,22960,27809,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,27809,17800,20,207,2700,17780,22959,62953,0,0,0,181,246,
Thu Sep 7 03:20:10 2017,22960,28050,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22960,28050,17800,20,168,2700,17780,22959,62922,0,0,0,146,199,22960,28050,17800,30,207,2700,17770,22959,62919,0,0,0,187,228,22960,28050,17800,40,134,2700,17760,22959,62934,0,0,0,5,169,22960,28050,17800,40,114,2700,17760,22959,62935,0,0,0,87,158,22960,28050,17800,10,207,2700,17790,22959,62953,0,0,0,181,246,
