HUMAN DATE TIME,NODE TIME(SET),NODE TIME(SET),PITCH,LAT,LON,STRUCTURE HEIGHT,MODULE LENGTH,TIMEZONE,DEGREE DELTA,PWM DUTYCYCLE(%),VOLTAGE LIMIT,CURRENT LIMIT,NIGHT STOWINGANGLE,NUMBER OF ROWS,WIND,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED
Tue Oct 10 19:59:28 2017,23004,55624,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,55624,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,55624,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,55624,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,55624,17800,30,103,2700,17770,23004,49104,0,0,0,11,146,23004,55624,17800,20,203,2700,17780,23004,49117,0,0,0,17,240,
Tue Oct 10 19:59:28 2017,23004,55624,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,55624,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,55624,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,55624,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,55624,17800,30,103,2700,17770,23004,49104,0,0,0,11,146,23004,55624,17800,20,203,2700,17780,23004,49117,0,0,0,17,240,
Tue Oct 10 20:03:29 2017,23004,55865,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,55865,17800,30,196,2700,17770,23004,49093,0,0,0,181,222,23004,55865,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,55865,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,55865,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,55865,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:03:29 2017,23004,55865,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,55865,17800,30,196,2700,17770,23004,49093,0,0,0,181,222,23004,55865,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,55865,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,55865,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,55865,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:07:30 2017,23004,56106,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,56106,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,56106,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,56106,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,56106,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,56106,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:07:30 2017,23004,56106,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,56106,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,56106,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,56106,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,56106,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,56106,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:11:31 2017,23004,56347,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,56347,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,56347,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,56347,17800,10,120,2700,17790,23004,49103,0,0,0,82,152,23004,56347,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,56347,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:11:31 2017,23004,56347,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,56347,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,56347,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,56347,17800,10,120,2700,17790,23004,49103,0,0,0,82,152,23004,56347,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,56347,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:15:31 2017,23004,56587,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,56587,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,56587,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,56587,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,56587,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,56587,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:15:31 2017,23004,56587,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,56587,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,56587,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,56587,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,56587,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,56587,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:19:32 2017,23004,56828,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,56828,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,56828,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,56828,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,56828,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,56828,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:19:32 2017,23004,56828,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,56828,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,56828,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,56828,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,56828,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,56828,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:23:33 2017,23004,57069,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,57069,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,57069,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,57069,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,57069,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,57069,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:23:33 2017,23004,57069,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,57069,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,57069,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,57069,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,57069,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,57069,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:27:34 2017,23004,57310,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,57310,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,57310,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,57310,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,57310,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,57310,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:27:34 2017,23004,57310,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,57310,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,57310,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,57310,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,57310,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,57310,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:31:34 2017,23004,57550,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,57550,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,57550,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,57550,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,57550,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,57550,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:31:34 2017,23004,57550,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,57550,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,57550,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,57550,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,57550,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,57550,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:35:35 2017,23004,57791,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,57791,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,57791,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,57791,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,57791,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,57791,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:35:35 2017,23004,57791,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,57791,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,57791,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,57791,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,57791,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,57791,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:39:36 2017,23004,58032,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58032,17800,30,196,2700,17830,23004,49093,0,0,0,181,222,23004,58032,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,58032,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,58032,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,58032,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:39:36 2017,23004,58032,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58032,17800,30,196,2700,17830,23004,49093,0,0,0,181,222,23004,58032,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,58032,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,58032,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,58032,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:43:37 2017,23004,58273,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58273,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,58273,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,58273,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,58273,17800,30,103,2700,17770,23004,49104,0,0,0,11,146,23004,58273,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:43:37 2017,23004,58273,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58273,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,58273,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,58273,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,58273,17800,30,103,2700,17770,23004,49104,0,0,0,11,146,23004,58273,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:47:38 2017,23004,58514,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58514,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,58514,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,58514,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,58514,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,58514,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:47:38 2017,23004,58514,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58514,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,58514,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,58514,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,58514,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,58514,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:51:38 2017,23004,58754,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58754,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,58754,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,58754,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,58754,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,58754,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:51:38 2017,23004,58754,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58754,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,58754,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,58754,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,58754,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,58754,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 20:55:39 2017,23004,58995,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58995,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,58995,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,58995,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,58995,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,58995,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:55:39 2017,23004,58995,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,58995,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,58995,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,58995,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,58995,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,58995,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:59:40 2017,23004,59236,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,59236,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,59236,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,59236,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,59236,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,59236,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 20:59:40 2017,23004,59236,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,59236,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,59236,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,59236,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,59236,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,59236,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:03:41 2017,23004,59477,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,59477,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,59477,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,59477,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,59477,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,59477,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:03:41 2017,23004,59477,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,59477,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,59477,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,59477,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,59477,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,59477,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:07:42 2017,23004,59718,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,59718,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,59718,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,59718,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,59718,17800,30,103,2700,17770,23004,49104,0,0,0,11,146,23004,59718,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:07:42 2017,23004,59718,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,59718,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,59718,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,59718,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,59718,17800,30,103,2700,17770,23004,49104,0,0,0,11,146,23004,59718,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:11:42 2017,23004,59958,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,59958,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,59958,17800,3550,782,2700,21350,23000,46286,0,32,0,732,837,23004,59958,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,59958,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,59958,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:11:42 2017,23004,59958,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,59958,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,59958,17800,3550,782,2700,21350,23000,46286,0,32,0,732,837,23004,59958,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,59958,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,59958,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:15:43 2017,23004,60199,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,60199,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,60199,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,60199,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,60199,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,60199,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:15:43 2017,23004,60199,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,60199,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,60199,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,60199,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,60199,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,60199,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:19:44 2017,23004,60440,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,60440,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,60440,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,60440,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,60440,17800,30,103,2700,17770,23004,49104,0,0,0,11,146,23004,60440,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:19:44 2017,23004,60440,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,60440,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,60440,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,60440,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,60440,17800,30,103,2700,17770,23004,49104,0,0,0,11,146,23004,60440,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:23:45 2017,23004,60681,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,60681,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,60681,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,60681,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,60681,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,60681,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:23:45 2017,23004,60681,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,60681,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,60681,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,60681,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,60681,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,60681,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:27:46 2017,23004,60922,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,60922,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,60922,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,60922,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,60922,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,60922,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:27:46 2017,23004,60922,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,60922,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,60922,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,60922,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,60922,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,60922,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:31:47 2017,23004,61163,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,61163,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,61163,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,61163,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,61163,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,61163,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:31:47 2017,23004,61163,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,61163,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,61163,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,61163,17800,20,120,2700,17780,23004,49103,0,0,0,82,152,23004,61163,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,61163,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:35:47 2017,23004,61403,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,61403,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,61403,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,61403,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,61403,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,61403,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:35:47 2017,23004,61403,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,61403,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,61403,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,61403,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,61403,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,61403,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:39:48 2017,23004,61644,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,61644,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,61644,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,61644,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,61644,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,61644,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:39:48 2017,23004,61644,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,61644,17800,10,196,2700,17790,23004,49093,0,0,0,181,222,23004,61644,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,61644,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,61644,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,61644,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:43:49 2017,23004,61885,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,61885,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,61885,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,61885,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,61885,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,61885,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:43:49 2017,23004,61885,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,61885,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,61885,17800,3570,782,2700,21370,23000,46286,0,32,0,732,837,23004,61885,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,61885,17800,40,103,2700,17760,23004,49104,0,0,0,11,146,23004,61885,17800,30,203,2700,17770,23004,49117,0,0,0,17,240,
Tue Oct 10 21:47:50 2017,23004,62126,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,62126,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,62126,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,62126,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,62126,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,62126,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
Tue Oct 10 21:47:50 2017,23004,62126,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,62126,17800,20,196,2700,17780,23004,49093,0,0,0,181,222,23004,62126,17800,3560,782,2700,21360,23000,46286,0,32,0,732,837,23004,62126,17800,30,120,2700,17770,23004,49103,0,0,0,82,152,23004,62126,17800,50,103,2700,17750,23004,49104,0,0,0,11,146,23004,62126,17800,40,203,2700,17760,23004,49117,0,0,0,17,240,
